name,city,income,credit_score,loan_amount,years_employed,points,loan_approved,monthly_current_bill,family_recharge_bill,previous_loan_paid
Vihaan Patel,Nashik,1085651.6,736,272532.13,9,75,TRUE,750.8704033,508.8847792,No
Priya Patel,Surat,234229.32,557,183086.39,17,30,FALSE,3534.918742,2037.21627,No
Aditi Yadav,Aligarh,494700.38,341,149553.67,10,40,FALSE,3677.697134,1691.962894,No
Ishita Mishra,Salem,1038768.75,364,50644.11,7,45,FALSE,3366.423525,1966.348692,No
Rajesh Menon,Kolkata,519712.69,326,352870.42,4,50,FALSE,1963.398902,2094.152447,No
Naveen Reddy,Mysuru,171459.17,629,443429.43,29,75,TRUE,3970.926382,1422.710809,Yes
Divya Pandey,Indore,440643.46,753,54560.13,26,60,TRUE,2685.889009,1614.449153,Yes
Vikram Yadav,Srinagar,165498.05,751,319649.48,38,80,TRUE,1699.537684,2457.056538,Yes
Karthik Rao,Mangalore,638709.04,721,462903.29,8,60,TRUE,4362.602888,403.8457527,Yes
Riya Jain,Kolkata,845680.44,693,467271.86,10,80,TRUE,1002.368419,1296.553749,Yes
Krishna Ghosh,Pune,523155.69,846,152773.1,4,85,TRUE,3812.471628,2421.10957,Yes
Pooja Chatterjee,Gurugram,262836.63,666,465964.53,10,65,TRUE,3576.985759,2618.568912,No
Ananya Patel,Jodhpur,648188.87,775,355831.96,13,95,TRUE,2014.498032,2452.330796,Yes
Vikram Ghosh,Visakhapatnam,519679.76,688,208987.45,14,85,TRUE,2616.124422,2266.099213,Yes
Arjun Iyer,Rajkot,728524.83,653,478271.93,7,55,FALSE,4123.228838,2400.075891,No
Ishita Pandey,Salem,209363.89,350,472157.27,10,45,FALSE,1607.016316,1142.910122,No
Naveen Nair,Shimla,612641.24,396,228873.62,17,55,FALSE,5629.427512,1293.779814,No
Ishita Rao,Jamshedpur,763963.16,825,269346.71,11,100,TRUE,658.0635598,1808.070472,Yes
Divya Joshi,Raipur,212967.11,849,377508.55,6,75,TRUE,2710.081154,708.4863066,Yes
Vihaan Kumar,Kanpur,849084.74,648,122697.69,31,65,TRUE,2722.376794,1821.969253,Yes
Riya Nair,Vijayawada,735350.35,548,291795.05,32,50,FALSE,1286.109171,985.2380441,No
Aditi Bose,Patna,702573.56,323,490178.63,37,50,FALSE,2977.058357,766.1387635,No
Arjun Tiwari,Bhubaneshwar,383529.41,712,395680.07,15,50,FALSE,3797.561078,774.9068308,Yes
Rakesh Mishra,Ahmedabad,428686.28,447,442859.35,10,60,TRUE,3224.161801,2746.37172,Yes
Arjun Bose,Chennai,580018.26,674,21720.44,21,80,TRUE,2299.06352,2374.401813,Yes
Arjun Jain,Bhubaneshwar,1088993.54,374,472588.64,11,50,FALSE,4522.998894,639.4205558,No
Aarav Rao,Chennai,236090.84,847,417040.45,17,80,TRUE,2793.629719,462.190701,Yes
Karthik Bose,Srinagar,714483.87,638,127060.09,38,65,TRUE,1947.990865,1458.147641,Yes
Ananya Nair,Bengaluru,509240.92,819,186288.59,8,60,TRUE,642.644513,1643.855293,Yes
Ananya Pillai,Noida,1055171.11,762,258686.12,34,85,TRUE,4319.495901,2466.483059,Yes
Pooja Ghosh,Hyderabad,743510.23,665,479782.7,15,65,TRUE,1876.874827,785.2558271,Yes
Arjun Nambiar,Salem,547458.9,491,255809.09,39,50,FALSE,4727.425291,2258.13279,No
Riya Jain,Mumbai,779574.42,806,216550.08,34,80,TRUE,789.2782123,696.5868914,Yes
Ishita Yadav,Thiruvananthapuram,578494.91,432,331707.73,33,50,FALSE,3133.65505,707.2484917,No
Rohan Jain,Surat,360748.87,708,100083.16,11,60,TRUE,671.4007774,531.7239654,Yes
Divya Mishra,Gwalior,938913.01,699,326735.61,39,80,TRUE,593.3002424,2130.252664,Yes
Meera Thakur,Bhopal,1022589.77,480,254721.27,21,40,FALSE,4788.125976,1561.413969,No
Rakesh Iyer,Bhubaneshwar,803455.64,500,387316.05,22,35,FALSE,2380.571309,1031.274094,No
Aditi Tiwari,Jodhpur,389222.93,845,263982.83,36,85,TRUE,1323.385254,1985.426029,No
Priya Thakur,Varanasi,284403.47,405,212582.84,25,45,FALSE,3609.391887,927.979214,No
Sneha Tiwari,Aurangabad,668554.37,794,323299.87,21,90,TRUE,2742.894263,2308.080131,No
Aarav Singh,Kozhikode,948807.14,651,458823.87,38,70,TRUE,1871.605903,1712.671437,Yes
Vihaan Sharma,Coimbatore,787646.9,674,29824.38,31,85,TRUE,3100.850719,1630.921642,No
Divya Menon,Noida,1107520.8,799,203391.58,18,75,TRUE,2743.743963,1470.747529,Yes
Arjun Pandey,Ahmedabad,567524.89,376,58161.65,30,35,FALSE,4668.444209,2621.848429,Yes
Vihaan Mishra,Jodhpur,1197130.59,338,160130.35,23,55,FALSE,2284.608569,294.8804603,Yes
Ananya Pillai,Dehradun,440070.66,519,320057.17,30,35,FALSE,3131.674121,3102.250388,No
Sanjay Chatterjee,Chandigarh,188009.45,411,494354.57,5,35,FALSE,939.4730832,1487.684623,No
Rohan Kumar,Jaipur,977761,361,310276.97,8,20,FALSE,3598.674487,1560.111188,No
Aditi Gupta,Shimla,423029.95,656,343723.25,10,70,TRUE,2595.475435,392.2320441,Yes
Naveen Mishra,Chandigarh,1038911.58,818,417032.36,28,95,TRUE,1938.790745,300.3667934,No
Aditi Kumar,Delhi,180393.89,822,370563.17,17,85,TRUE,2077.688306,942.421528,Yes
Karthik Gupta,Raipur,442429.14,594,244863.89,32,45,FALSE,4217.468584,1166.076862,No
Ishita Menon,Bhopal,1092553.64,326,182077.16,0,45,FALSE,5297.155617,2579.805487,No
Aarav Joshi,Delhi,397714.33,537,152336.67,15,50,FALSE,847.1374711,1137.464427,Yes
Rohan Joshi,Delhi,739445.02,370,264771.51,0,40,FALSE,2082.197067,1296.258187,No
Rajesh Reddy,Nashik,1042859.34,402,335800.51,19,55,FALSE,1034.13171,2245.956893,Yes
Praveen Chatterjee,Hyderabad,401671.82,447,452299.96,14,50,FALSE,2845.455568,347.9210558,No
Rakesh Kumar,Bhubaneshwar,284337.27,306,92804.18,23,30,FALSE,5243.481135,2065.958891,No
Divya Sharma,Vadodara,473433.82,838,73764.68,11,65,TRUE,659.4884092,1383.645288,Yes
Divya Pandey,Surat,1120501.93,429,125803.47,38,55,FALSE,5077.824351,1341.988502,No
Priya Rao,Srinagar,734826.91,686,464319.34,0,45,FALSE,1217.552332,1182.503989,No
Ishita Pillai,Kozhikode,880721.48,774,238440.32,1,60,TRUE,4357.415895,761.8418383,Yes
Krishna Chatterjee,Bhopal,796558.62,658,118396.27,29,40,FALSE,3684.98177,2550.847976,No
Pooja Menon,Bhopal,668642.57,458,229878.31,2,40,FALSE,1216.37092,3256.057029,No
Ishita Pandey,Hyderabad,866637.19,546,63034.99,6,40,FALSE,2674.758158,2570.35124,No
Rakesh Das,Visakhapatnam,1153882.12,479,80084.85,29,50,FALSE,4013.432303,479.8811028,Yes
Karthik Menon,Raipur,300542.06,490,378777.81,20,40,FALSE,4299.003691,2942.844862,No
Meera Pandey,Mysuru,353810.15,475,175981.21,27,60,TRUE,4244.214769,2547.152943,No
Divya Pandey,Vadodara,1114344.07,447,187084.24,10,55,FALSE,667.9809535,2914.269544,No
Pooja Joshi,Tiruchirappalli,1136484.03,615,386993.93,26,70,TRUE,3274.137684,1573.995088,Yes
Tanvi Thakur,Noida,278612.84,596,34651.21,1,40,FALSE,4965.196626,1056.289603,Yes
Naveen Reddy,Indore,593076.65,484,498587.61,38,50,FALSE,629.650315,1232.398766,No
Ananya Singh,Surat,184954.96,371,300497.44,3,35,FALSE,5550.499199,294.5178875,No
Rajesh Mishra,Ranchi,988584.88,802,78209.35,20,90,TRUE,4346.356965,1161.139158,No
Sai Das,Hubballi,431572.83,400,203132.17,23,60,TRUE,3084.026113,343.5275071,Yes
Rakesh Chatterjee,Bengaluru,204267.42,345,160408.72,35,40,FALSE,5174.174525,2575.467641,No
Karthik Verma,Shimla,667213.75,681,217548.61,32,60,TRUE,2229.567604,2341.990245,Yes
Meera Bose,Indore,313854.2,506,161507.99,17,60,TRUE,1136.009696,2184.989657,Yes
Vihaan Sharma,Vijayawada,235432.72,628,123307.86,29,50,FALSE,5058.301372,1067.60707,No
Vihaan Menon,Gwalior,1016163.61,395,286394.66,9,55,FALSE,676.9859718,2110.830036,No
Aarav Nair,Patna,680652.04,610,442885.44,30,75,TRUE,1550.466436,413.7024748,No
Karthik Rao,Chennai,369064.18,725,348986.71,5,70,TRUE,680.6067858,240.8581478,No
Ishita Mishra,Rajkot,1136727.16,455,205130.41,13,30,FALSE,3864.905309,2395.957824,No
Riya Pandey,Mangalore,931277.83,354,35984.75,38,45,FALSE,3373.270246,2476.550656,No
Aditya Joshi,Bhubaneshwar,1011737.88,485,301047.58,7,55,FALSE,2746.925488,2551.275194,No
Vihaan Menon,Pune,382674.89,748,373067.47,12,65,TRUE,1376.770049,1688.745745,No
Karthik Nambiar,Kochi,922484.83,689,110701.98,13,50,FALSE,3347.975636,1759.39107,Yes
Divya Iyer,Kochi,555231.25,453,495472.3,11,55,FALSE,3970.039164,2161.822504,Yes
Sanjay Joshi,Vijayawada,230517.08,645,277278.39,36,65,TRUE,1303.752194,2459.639062,Yes
Sai Jain,Varanasi,677147.97,498,312683.32,23,50,FALSE,1186.691785,808.8577691,No
Ishita Patel,Varanasi,1161366.2,653,458000.75,37,60,TRUE,4242.505031,1510.155399,Yes
Rakesh Joshi,Thiruvananthapuram,1103142.41,667,411577.42,20,40,FALSE,4490.674186,933.1460895,No
Krishna Menon,Varanasi,530963,565,360165.88,9,55,FALSE,4955.615408,2380.426271,No
Vihaan Yadav,Pune,255998.81,790,355741.2,35,90,TRUE,3793.401335,1275.445374,No
Karthik Tiwari,Bengaluru,909655.05,322,42464.28,14,25,FALSE,1095.564659,553.1442213,No
Tanvi Joshi,Thiruvananthapuram,961549.81,307,333379.36,18,30,FALSE,1460.629665,2482.027546,No
Krishna Sharma,Vadodara,394216.16,808,119665.07,40,65,TRUE,3891.470694,1278.751071,Yes
Riya Chatterjee,Gwalior,496244.5,680,284158.97,27,70,TRUE,3061.273072,290.9218086,No
Ananya Jain,Thiruvananthapuram,208991.01,772,123827.63,0,75,TRUE,2671.456152,1063.345404,Yes
Sanjay Mishra,Kolkata,556034.63,535,146304.15,28,60,TRUE,4611.343346,2223.261968,Yes
Praveen Pandey,Patna,692172.74,313,55847.86,6,30,FALSE,3564.047056,3062.019436,No
Ishita Mishra,Patna,876988.77,410,126163.63,3,45,FALSE,2737.292596,982.3999237,Yes
Arjun Chatterjee,Mumbai,283798.89,773,303371.85,14,70,TRUE,3986.930484,2534.903754,Yes
Pooja Reddy,Gwalior,1132118.63,582,307144.79,19,40,FALSE,5237.052886,3299.805643,No
Rajesh Mishra,Kolkata,881482.14,745,471903.04,22,80,TRUE,3153.480982,2287.235714,No
Ananya Sharma,Indore,1171632.96,808,205457.17,13,90,TRUE,2762.7021,271.3395446,Yes
Divya Das,Visakhapatnam,1139287.25,750,149495.45,27,60,TRUE,2116.793427,2522.300756,Yes
Tanvi Reddy,Kolkata,501097.61,546,267634.81,30,35,FALSE,4650.327885,2630.921204,No
Krishna Joshi,Visakhapatnam,412180.14,638,495623.99,37,65,TRUE,1115.30921,2318.014956,Yes
Aditi Bose,Kochi,931863.85,427,418937.8,2,40,FALSE,2745.954364,2948.353127,No
Meera Verma,Aurangabad,825056.26,303,443840.53,15,50,FALSE,1007.435829,3244.377521,No
Vihaan Chatterjee,Amritsar,708981.57,813,202701.68,37,80,TRUE,2261.612223,2405.509593,No
Divya Thakur,Shimla,625475.26,804,469182.16,14,90,TRUE,3806.437882,1286.753012,No
Sneha Yadav,Amritsar,1178117.79,599,170505.4,26,50,FALSE,5056.590983,2096.145162,No
Riya Gupta,Surat,652953.31,796,455438.68,36,80,TRUE,1498.325423,2627.989925,Yes
Divya Menon,Aligarh,614036.09,827,95444.93,37,80,TRUE,4161.150871,2699.85564,Yes
Rajesh Gupta,Jodhpur,452992.43,570,438601.12,27,60,TRUE,3607.476573,598.8378218,No
Sanjay Chatterjee,Ranchi,705687.16,356,279497.92,1,35,FALSE,1552.140886,2011.284979,No
Naveen Yadav,Salem,467751.19,825,21700.79,32,80,TRUE,787.347223,1991.193998,Yes
Sneha Sharma,Jamshedpur,602490.13,755,380971.48,34,95,TRUE,1008.865818,1135.88157,No
Arjun Yadav,Aligarh,726036.7,708,37355.71,19,50,FALSE,2288.091954,1790.456673,No
Sai Sharma,Surat,1120143.38,750,308561.87,23,80,TRUE,2432.39882,722.3295906,No
Sai Pillai,Amritsar,1180488.25,785,449642.19,30,85,TRUE,1622.995648,577.6362991,Yes
Vihaan Pandey,Chennai,170073.72,606,31886.24,25,50,FALSE,2027.199867,773.675178,No
Aarav Nambiar,Salem,921725.64,576,456747.69,38,55,FALSE,1468.518753,937.3616261,No
Tanvi Pillai,Raipur,399313.46,788,40399.49,40,60,TRUE,3433.871853,2522.149533,Yes
Pooja Yadav,Nashik,319894.26,733,443149.11,22,85,TRUE,1136.833649,1567.959919,Yes
Rajesh Jain,Nashik,1062748.24,529,451146.77,24,55,FALSE,1038.045103,936.3610333,Yes
Krishna Nair,Meerut,1159952.56,731,120671.41,40,75,TRUE,4408.731679,903.5671868,Yes
Krishna Bose,Salem,684480.79,739,277497.1,17,85,TRUE,3399.608903,445.6327542,No
Praveen Iyer,Noida,970833.58,695,333770.03,10,85,TRUE,1840.10722,850.9668696,Yes
Praveen Reddy,Mumbai,556902.91,428,220017.41,32,55,FALSE,1337.248224,945.1764974,No
Karthik Bose,Kochi,1119015.83,813,182470.01,39,85,TRUE,2297.405403,2347.609635,No
Sai Rao,Hubballi,631376.57,755,362627.03,36,75,TRUE,2467.317408,2464.832217,Yes
Tanvi Pillai,Guwahati,470517.02,554,307859.14,38,55,FALSE,4000.228732,773.5487572,No
Meera Verma,Ahmedabad,981482.6,538,384293.86,30,25,FALSE,2207.424486,929.3690369,No
Pooja Rao,Varanasi,709827.03,628,55837.66,32,40,FALSE,2566.105992,2121.012804,No
Aditya Sharma,Rajkot,227227.73,609,106859.02,9,55,FALSE,3495.654101,2397.383214,No
Aditi Nair,Gurugram,1058714.93,580,63869.96,36,75,TRUE,3665.384322,272.6841852,No
Divya Das,Indore,790032.16,828,77272.1,16,90,TRUE,4579.740886,801.2682912,Yes
Sneha Iyer,Madurai,640792.53,710,409208.97,35,70,TRUE,2588.91107,1666.061145,Yes
Rohan Mishra,Kochi,549666.74,531,349940.1,39,55,FALSE,3637.876419,1604.635731,No
Meera Yadav,Visakhapatnam,189552.63,705,181606.57,39,50,FALSE,1535.541699,2705.416281,No
Priya Iyer,Salem,741563.37,635,134236.47,37,65,TRUE,3081.320004,2289.580227,Yes
Karthik Sharma,Delhi,959787.97,359,327114.08,30,50,FALSE,2762.715958,385.8029139,No
Rakesh Iyer,Nagpur,545395.88,380,333581.04,3,45,FALSE,803.5191278,2639.605466,No
Rakesh Ghosh,Surat,982352.46,554,250621.21,8,40,FALSE,3143.385876,685.0532162,Yes
Rohan Tiwari,Surat,840668.79,325,155035.26,36,25,FALSE,5336.742683,2037.918935,No
Sneha Tiwari,Madurai,869062.1,685,252089.63,17,80,TRUE,1053.194154,2379.699208,Yes
Vihaan Mishra,Delhi,330918.16,351,469143.49,27,25,FALSE,708.7423974,1984.281334,No
Aarav Joshi,Delhi,1011495.33,801,356092.02,21,75,TRUE,900.1117965,286.2008761,Yes
Krishna Jain,Varanasi,404510.04,496,28486.8,38,50,FALSE,4004.197492,234.5225792,No
Tanvi Verma,Bhubaneshwar,1131965.12,690,30137.09,40,60,TRUE,2621.052313,2224.634337,Yes
Vihaan Sharma,Noida,905274.78,655,331661.35,3,30,FALSE,3060.297559,2826.636778,No
Rohan Gupta,Nashik,205125.24,601,342452.55,28,45,FALSE,5018.046352,2403.851894,No
Divya Sharma,Gwalior,804806.69,623,101379.22,4,40,FALSE,3222.125868,2577.480019,No
Praveen Thakur,Kozhikode,1069747.29,557,317445.9,33,50,FALSE,1134.09452,1371.679494,No
Naveen Singh,Gwalior,1185845.04,705,58600.72,31,75,TRUE,3926.838248,578.3435165,Yes
Pooja Ghosh,Hubballi,1084218.37,579,142613.72,8,45,FALSE,1256.817741,2277.341013,No
Aditya Nair,Varanasi,1066382.66,468,269373.25,13,60,TRUE,3944.952411,1041.943231,Yes
Tanvi Verma,Ahmedabad,310161.74,654,452432.84,37,65,TRUE,1673.60941,1357.105533,No
Krishna Mishra,Gwalior,415967.55,677,167422.95,32,65,TRUE,3446.478265,1557.113645,Yes
Ishita Tiwari,Dehradun,698953.17,559,383294.87,17,45,FALSE,3400.402172,377.6224995,No
Krishna Joshi,Delhi,1028847.3,778,350868.01,9,85,TRUE,2706.994068,1966.614339,Yes
Meera Reddy,Srinagar,340231.99,758,240903.48,34,85,TRUE,2914.369973,255.790917,Yes
Sanjay Kumar,Surat,471788.66,511,492508.76,18,45,FALSE,5151.013024,496.0123442,No
Ishita Tiwari,Nagpur,1072987.07,688,154211.29,10,65,TRUE,462.342396,381.9801103,Yes
Vikram Sharma,Chandigarh,1112948.97,696,22577.78,2,65,TRUE,3248.36918,2519.744018,Yes
Vikram Pandey,Tiruchirappalli,800234.72,632,86776.88,34,60,TRUE,806.2482241,1520.663695,No
Priya Patel,Lucknow,340020.2,612,369383.97,2,60,TRUE,792.8075383,399.2297993,Yes
Priya Reddy,Pune,1062018.54,751,454450.48,32,60,TRUE,951.2606782,965.2839696,Yes
Sanjay Menon,Delhi,464227,560,399076.97,23,55,FALSE,4636.108312,559.0365215,No
Priya Mishra,Ahmedabad,422410.09,670,191099.11,4,65,TRUE,1378.471644,2466.896758,No
Sneha Sharma,Chandigarh,1193068.2,546,456851.14,38,25,FALSE,820.7770281,1120.692255,Yes
Rohan Sharma,Udaipur,723515.26,735,248639.08,33,75,TRUE,3783.845065,1983.122748,No
Tanvi Mishra,Nagpur,490598.49,792,415605.61,8,80,TRUE,4289.025617,237.8581273,No
Priya Thakur,Chennai,927262.79,337,129338.45,38,60,TRUE,2464.228554,1289.033431,Yes
Pooja Pillai,Chandigarh,1113089.57,508,37781.9,14,50,FALSE,1367.447052,1740.995781,No
Tanvi Tiwari,Bhopal,1069716.56,811,223677.46,25,100,TRUE,1075.991024,444.268056,Yes
Priya Thakur,Visakhapatnam,1199168.83,827,126107.71,36,100,TRUE,3011.392106,1142.327576,No
Sneha Nair,Hyderabad,731069.36,535,231839.53,0,40,FALSE,1345.318665,1664.211665,Yes
Divya Rao,Varanasi,1126470.72,330,356896.95,40,55,FALSE,4963.91764,1075.382183,Yes
Priya Chatterjee,Bengaluru,980618.66,311,431601.63,5,30,FALSE,2898.890662,1439.247524,No
Sai Ghosh,Shimla,986880.38,596,299219.66,15,60,TRUE,515.0194311,936.2978645,Yes
Ananya Iyer,Indore,832092.1,441,88618.36,20,50,FALSE,4862.50029,436.0592079,No
Praveen Das,Bengaluru,191163.5,768,445676.98,11,90,TRUE,1257.885095,1693.784809,Yes
Krishna Singh,Kozhikode,397846.45,688,33548.47,4,50,FALSE,2981.294343,793.9984526,No
Rakesh Singh,Aligarh,1120261.4,702,179243.07,19,70,TRUE,1325.024417,2117.798677,No
Rajesh Das,Gurugram,268380.48,757,403026.46,20,70,TRUE,3280.857241,391.5194605,Yes
Ishita Rao,Hubballi,301226.31,342,455680.33,39,50,FALSE,4505.918205,2160.03994,No
Divya Das,Vijayawada,706425.35,601,167805.78,9,50,FALSE,5177.464819,3185.929862,Yes
Karthik Pandey,Surat,439025.46,315,123072.77,14,40,FALSE,4222.041196,2531.935168,No
Sai Das,Bengaluru,251753.93,374,139497.79,1,30,FALSE,4243.189741,2930.006274,No
Rohan Kumar,Hubballi,571207.84,765,224487.13,1,75,TRUE,835.893321,1378.077035,Yes
Divya Tiwari,Jamshedpur,898422.52,765,67545.07,33,60,TRUE,2886.148063,1175.772855,Yes
Krishna Patel,Kanpur,532130.09,305,46189.27,23,35,FALSE,3792.464741,2411.611683,Yes
Riya Yadav,Noida,837457.13,420,302077.95,31,45,FALSE,2329.7852,3064.04653,No
Sai Patel,Kochi,973368.47,489,274849.48,6,45,FALSE,705.5893903,1426.390853,No
Tanvi Nambiar,Tiruchirappalli,355823.39,712,379194.42,27,85,TRUE,4398.533564,2679.344594,Yes
Aditi Menon,Guwahati,155940.83,376,43786.02,3,25,FALSE,4819.141936,2153.749639,No
Aditi Iyer,Rajkot,252381.73,572,178176.82,6,45,FALSE,2810.370872,759.2195375,No
Sai Verma,Shimla,577722.21,626,355056.52,32,50,FALSE,927.362132,1953.509815,No
Arjun Menon,Udaipur,997388.43,318,478552.27,3,35,FALSE,2440.122401,2802.504885,No
Vikram Yadav,Kanpur,797458.55,770,115483.67,13,85,TRUE,4283.233974,2413.443822,Yes
Arjun Jain,Noida,431933.59,635,101449.37,17,40,FALSE,3204.277885,2940.001129,No
Rohan Bose,Indore,290848.72,763,267106.45,5,60,TRUE,986.0438192,1487.196789,Yes
Krishna Bose,Vadodara,567787.62,360,24442.5,35,55,FALSE,4536.749307,3268.331176,No
Meera Reddy,Kanpur,784979.69,482,280393.28,6,20,FALSE,3416.188943,1622.350337,Yes
Priya Pandey,Agra,880451.38,310.0411026,147385.24,17.74494381,45.67878196,FALSE,1888.543519,3414.858468,No
Rajesh Das,Hyderabad,186099.36,393.0914027,225781.63,16.34480969,61.2217487,TRUE,3282.764823,2109.501192,Yes
Pooja Reddy,Gwalior,862664.88,554.7386016,381244.36,20.51604118,50.72419409,FALSE,1698.143929,482.9894018,No
Krishna Pandey,Mysuru,895181.59,465.1662375,449486.62,0,35.54137116,FALSE,1979.277746,2898.815247,No
Riya Jain,Bhopal,150593.46,493.3206547,161945.11,23.32990824,43.90398894,FALSE,3837.114672,2379.679245,No
Rohan Reddy,Gurugram,765693.99,750.3839561,331481.48,21.82373574,49.53933018,FALSE,3859.118923,1585.564066,No
Riya Thakur,Meerut,202697.02,730.7502735,142338.83,5.894998042,70.0862014,TRUE,1591.67513,892.33535,No
Rohan Sharma,Aurangabad,196197.2,493.457183,434886.73,37.60683402,43.48221521,FALSE,4178.063125,1865.944121,No
Sanjay Gupta,Vadodara,170045.51,793.0278681,193542.83,27.42740633,91.04822024,TRUE,1922.419654,2000.532761,No
Sneha Reddy,Kolkata,785494.28,541.3898895,440561.3,20.66533192,49.94131841,FALSE,2388.847498,1293.204679,No
Naveen Joshi,Varanasi,236723.13,303.750273,343205.96,7.96274897,19.98459651,FALSE,1798.053272,1741.062306,No
Priya Tiwari,Mangalore,704631.38,483.6481869,294944.3,17.36100566,58.73736988,TRUE,4123.23593,2389.775894,Yes
Pooja Kumar,Lucknow,867295.31,376.5571269,205144.3,35.49061433,40.27450684,FALSE,2053.705957,2099.956197,No
Sai Pillai,Aurangabad,1023676.45,752.0013837,261965.1,9.227152882,68.06387358,TRUE,1273.472237,2500.055591,No
Tanvi Gupta,Raipur,1089982.3,396.4631269,373236.54,22.190329,55.89218019,FALSE,3116.836896,721.7570784,No
Naveen Pillai,Raipur,605094.4,839.24219,55692.73,9.760735837,103.0415966,TRUE,606.637939,1660.044553,Yes
Aditya Reddy,Gurugram,308024.89,838.754209,294813.71,5.970563306,88.04207011,TRUE,1726.317547,379.7204352,Yes
Ananya Chatterjee,Gurugram,1134910.97,333.2919678,156889.91,13.70497221,48.92208902,FALSE,1183.456721,2576.259309,Yes
Karthik Nambiar,Gwalior,624020.27,818.0443151,197186.38,4.035609938,48.21054834,FALSE,1605.286261,1766.184411,No
Aditi Menon,Ranchi,906994.52,675.0800885,113251.79,22.38087171,54.46476899,FALSE,1299.209025,3058.009824,Yes
Naveen Jain,Raipur,1089840.86,325.4361266,275635.67,4.987851667,45.32852962,FALSE,580.9797083,2171.249659,No
Sneha Kumar,Amritsar,811996.46,525.6845672,86435.08,37.8711926,49.46948164,FALSE,2800.641365,2714.13618,No
Naveen Chatterjee,Noida,587623.06,789.1987227,390985.08,25.52679933,85.7089381,TRUE,1910.470553,850.2849019,Yes
Vihaan Singh,Rajkot,224035.91,566.0927907,287484.84,29.13700749,72.72840193,TRUE,3361.420185,263.9550278,No
Sanjay Verma,Aurangabad,599148.52,376.4340664,432506.23,36.73973034,61.39191587,TRUE,918.0986743,1919.339169,Yes
Tanvi Sharma,Chandigarh,770992.97,461.5316856,68666.93,33.86264907,55.52163583,FALSE,1184.377778,2919.0604,No
Priya Bose,Nashik,839968.91,720.8193131,348653.5,0,71.04431006,TRUE,3379.80756,1797.207898,Yes
Karthik Chatterjee,Nagpur,1162441.5,540.3292028,213918.51,37.51143968,34.49624217,FALSE,4944.021389,1385.318948,No
Sai Chatterjee,Aligarh,917755.48,388.9402642,109352.46,41.26726245,52.85258924,FALSE,5406.912703,1216.201903,No
Sai Pillai,Nashik,1116196.41,766.2540618,220055.3,10.90662003,79.54016483,TRUE,1230.353358,1743.001921,Yes
Ananya Kumar,Kanpur,967415.82,708.0070884,60648.12,27.07867582,79.98372216,TRUE,2743.297322,378.2110338,Yes
Ishita Ghosh,Shimla,1028149.71,736.9006755,306145.62,38.17639415,89.64893694,TRUE,3929.112469,912.8353204,Yes
Sanjay Sharma,Mumbai,524761.35,671.3067368,440624.38,14.05826404,65.24454111,TRUE,1055.999838,410.1391198,Yes
Tanvi Nair,Kanpur,235227.76,553.7010492,130890.44,34.3738243,35.52873717,FALSE,3742.594244,2149.28378,No
Vikram Thakur,Patna,275824.44,391.7834692,55747.83,24.99458862,50.01876045,FALSE,3384.776495,644.5278536,No
Aarav Gupta,Lucknow,936178.34,477.3645487,154975.05,6.050063153,56.97473037,FALSE,1742.085456,2335.917194,No
Aditya Gupta,Meerut,889736.45,310.7752822,310416.03,24.63401932,54.99638437,FALSE,2681.378857,2296.07777,Yes
Aarav Joshi,Lucknow,411857.67,775.4273186,477321.62,0,77.60830769,TRUE,2340.316973,2278.558094,No
Aditi Ghosh,Pune,911561.37,326.2141363,455513.82,28.43269461,39.04633654,FALSE,1711.474991,1947.281352,No
Arjun Nambiar,Tiruchirappalli,269904.06,495.8968925,20390.13,37.41071955,55.3682256,FALSE,2117.697269,1494.961295,No
Aditi Das,Aligarh,792934.05,369.2479287,180075.42,23.35447612,49.25960379,FALSE,4183.857152,3252.266228,No
Karthik Chatterjee,Visakhapatnam,523680.65,848.3301368,487545.31,25.79911445,98.43976883,TRUE,1246.398579,2468.200291,Yes
